-63673.0	0.999
-39366.0	0.998001
-30508.666666666668	0.997002999
-27428.25	0.996005996001
-24062.0	0.995009990004999
-20483.833333333332	0.994014980014994
-19166.714285714286	0.993020965034979
-17816.375	0.9920279440699441
-16584.444444444445	0.9910359161258742
-15840.1	0.9900448802097482
-14752.272727272728	0.9890548353295385
-13689.333333333334	0.988065780494209
-13439.307692307691	0.9870777147137147
-12636.785714285714	0.986090636999001
-12705.133333333333	0.9851045463620021
-12312.3125	0.98411944181564
-11999.823529411764	0.9831353223738244
-12324.611111111111	0.9821521870514506
-11935.263157894737	0.9811700348643991
-11375.55	0.9801888648295347
-11714.857142857143	0.9792086759647052
-11530.272727272728	0.9782294672887405
-11150.130434782608	0.9772512378214517
-10796.083333333334	0.9762739865836303
-11133.36	0.9752977125970467
-10766.0	0.9743224148844496
-10555.444444444445	0.9733480924695651
-10787.785714285714	0.9723747443770956
-10544.965517241379	0.9714023696327185
-10302.2	0.9704309672630859
-10159.838709677419	0.9694605362958227
-11536.40625	0.9684910757595269
-11910.272727272728	0.9675225846837673
-11569.264705882353	0.9665550620990835
-11598.57142857143	0.9655885070369844
-11786.027777777777	0.9646229185299474
-11896.216216216217	0.9636582956114175
-11672.394736842105	0.9626946373158061
-11428.410256410256	0.9617319426784903
-11261.25	0.9607702107358118
-11047.609756097561	0.959809440525076
-10901.214285714286	0.9588496310845509
-10723.93023255814	0.9578907814534664
-10798.386363636364	0.9569328906720129
-10700.2	0.9559759577813409
-11022.934782608696	0.9550199818235596
-10920.021276595744	0.9540649618417361
-10836.1875	0.9531108968798944
-10952.102040816326	0.9521577859830145
-10918.2	0.9512056281970315
-10740.35294117647	0.9502544225688344
-10631.596153846154	0.9493041681462656
-10616.509433962265	0.9483548639781193
-10476.555555555555	0.9474065091141411
-10602.818181818182	0.946459102605027
-10457.214285714286	0.9455126435024219
-10506.122807017544	0.9445671308589195
-10520.362068965518	0.9436225637280606
-10695.64406779661	0.9426789411643326
-10616.966666666667	0.9417362622231683
-10497.032786885246	0.9407945259609451
-11023.822580645161	0.9398537314349842
-10950.936507936507	0.9389138777035492
-10945.28125	0.9379749638258457
-11067.4	0.9370369888620198
-11138.757575757576	0.9360999518731578
-10977.253731343284	0.9351638519212846
-11186.54411764706	0.9342286880693633
-11052.492753623188	0.933294459381294
-11001.57142857143	0.9323611649219127
-10891.830985915492	0.9314288037569908
-10779.069444444445	0.9304973749532338
-10824.95890410959	0.9295668775782806
-10692.905405405405	0.9286373107007023
-10754.426666666666	0.9277086733900016
-10750.315789473685	0.9267809647166116
-10635.12987012987	0.925854183751895
-10533.807692307691	0.9249283295681431
-10408.962025316456	0.9240034012385749
-10386.25	0.9230793978373364
-10337.382716049382	0.9221563184394991
-10403.048780487805	0.9212341621210596
-10304.180722891566	0.9203129279589385
-10223.880952380952	0.9193926150309796
-10392.35294117647	0.9184732224159486
-10306.883720930233	0.9175547491935327
-10280.781609195403	0.9166371944443392
-10348.78409090909	0.9157205572498949
-10329.730337078652	0.914804836692645
-10583.533333333333	0.9138900318559524
-10514.505494505494	0.9129761418240965
-10621.130434782608	0.9120631656822724
-10557.139784946237	0.9111511025165902
-10474.72340425532	0.9102399514140735
-10574.252631578947	0.9093297114626595
-10480.5625	0.9084203817511969
-10477.680412371134	0.9075119613694457
-10389.316326530612	0.9066044494080763
-10296.626262626263	0.9056978449586682
-10356.03	0.9047921471137096
-10427.60396039604	0.9038873549665959
-10353.480392156862	0.9029834676116293
-10318.893203883496	0.9020804841440176
-10380.240384615385	0.9011784036598737
-10340.761904761905	0.9002772252562138
-10291.82075471698	0.8993769480309576
-10244.0	0.8984775710829266
-10254.814814814816	0.8975790935118436
-10187.247706422018	0.8966815144183318
-10143.59090909091	0.8957848329039134
-10196.747747747748	0.8948890480710096
-10134.276785714286	0.8939941590229386
-10116.601769911504	0.8931001648639156
-10048.894736842105	0.8922070646990518
-9966.713043478261	0.8913148576343527
-9931.396551724138	0.8904235427767183
-9888.28205128205	0.8895331192339416
-9900.610169491525	0.8886435861147077
-9842.042016806723	0.887754942528593
-9784.958333333334	0.8868671875860644
-9760.305785123966	0.8859803203984784
-9725.008196721312	0.88509434007808
-9652.821138211382	0.8842092457380019
-9664.145161290322	0.8833250364922639
-9634.064	0.8824417114557717
-9562.253968253968	0.8815592697443159
-9633.952755905511	0.8806777104745716
-9617.6015625	0.8797970327640969
-9613.39534883721	0.8789172357313328
-9561.161538461538	0.8780383184956015
-9643.618320610687	0.8771602801771059
-9581.14393939394	0.8762831198969288
-9544.744360902256	0.8754068367770318
-9516.171641791045	0.8745314299402548
-9451.762962962963	0.8736568985103146
-9535.301470588236	0.8727832416118043
-9477.357664233577	0.8719104583701925
-9546.065217391304	0.8710385479118223
-9493.06474820144	0.8701675093639105
-9469.764285714286	0.8692973418545467
-9423.63829787234	0.8684280445126921
-9374.823943661971	0.8675596164681794
-9378.202797202797	0.8666920568517111
-9330.270833333334	0.8658253647948594
-9272.524137931034	0.8649595394300645
-9256.630136986301	0.8640945798906344
-9230.734693877552	0.8632304853107438
-9312.804054054053	0.862367254825433
-9279.0	0.8615048875706075
-9220.673333333334	0.8606433826830369
-9168.225165562913	0.8597827393003539
-9171.625	0.8589229565610536
-9118.058823529413	0.8580640336044925
-9203.272727272728	0.857205969570888
-9179.658064516128	0.8563487636013172
-9144.429487179486	0.8554924148377159
-9130.254777070064	0.8546369224228781
-9596.132911392406	0.8537822855004553
-9599.06289308176	0.8529285032149548
-9555.4375	0.8520755747117399
-9505.925465838509	0.8512234991370281
-9476.265432098766	0.8503722756378911
-10013.791411042945	0.8495219033622532
-9986.756097560976	0.8486723814588909
-9928.993939393938	0.847823709077432
-9951.668674698794	0.8469758853683546
-10036.149700598802	0.8461289094829862
-9982.315476190477	0.8452827805735033
-9952.816568047338	0.8444374977929298
-9994.635294117646	0.8435930602951368
-9976.116959064328	0.8427494672348417
-9963.767441860466	0.8419067177676068
-9947.317919075145	0.8410648110498392
-9921.183908045978	0.8402237462387894
-9875.52	0.8393835224925505
-9853.642045454546	0.838544138970058
-10022.559322033898	0.8377055948310879
-10035.280898876405	0.8368678892362568
-10003.703910614526	0.8360310213470206
-10022.933333333332	0.8351949903256736
-10018.696132596686	0.8343597953353479
-9974.532967032967	0.8335254355400126
-10032.983606557376	0.8326919101044725
-10014.71195652174	0.831859218194368
-10091.654054054054	0.8310273589761736
-10125.478494623656	0.8301963316171974
-10086.716577540106	0.8293661352855802
